Nation,Product Id,Product Name,Category,Subcategory,Season,CUSTOMER_NATIONALITYIDS,Catalog,Color,Fabric,Fit,In Store,Origin,Sum of PRICE,Sum of PriceTot
Germany,78699629, Women's Relaxed Fit Jacket,Women,Outerwear,Spring,3,Clothing & Accessories,White,100% Linen,Classic,true,Imported,€ 353.80,€ 1064.30
Germany,79165857, Women's Relaxed Fit Sleeveless Breezer Shirt,Women,Sweaters & Woven Shirts,Spring,3,Clothing & Accessories,White,100% Linen,Classic,true,Imported,€ 140.00,€ 420.00
Germany,85655244, Women's Football Jersey,Women,Jerseys,Fall,3,Clothing & Accessories,White,100% Polyester,Activewear,true,Imported,€ 45.99,€ 183.96
Germany,91129667, Women's Creator Short Sleeve T-Shirt,Women,T-Shirts & Tanks,Holiday,3,Clothing & Accessories,White,100% Polyester,Activewear,true,Imported,€ 222.95,€ 381.85
Germany,78465072, Women's Relaxed Fit Polo,Women,Polos,Basic Non-Seasonal,3,Clothing & Accessories,White,100% Polyester,Classic,true,Imported,€ 23.94,€ 71.82
Germany,89237998, Women's Crop Coaches Jacket,Women,Outerwear,Holiday,3,Clothing & Accessories,White,100% Polyester,Crop,true,Imported,€ 220.00,€ 610.40
Germany,94019056, Women's Tank Top,Women,T-Shirts & Tanks,Fall,3,Clothing & Accessories,White,50% Cotton/50% Polyester,Classic,true,Imported,€ 107.38,€ 219.18
Germany,94179962, Women's Tank Top,Women,T-Shirts & Tanks,Spring,3,Clothing & Accessories,White,50% Cotton/50% Polyester,Classic,true,Imported,€ 29.40,€ 29.40
Germany,88717602, Titans Women's Sleeveless Polo,Women,Polos,Basic Non-Seasonal,3,Clothing & Accessories,White,55% Cotton/42% Polyester/3% Spandex,Classic,true,Imported,€ 90.48,€ 219.24
Germany,79165850, Women's Relaxed Fit Short Sleeve T-Shirt,Women,T-Shirts & Tanks,Spring,3,Clothing & Accessories,White,60% Cotton/40% Modal,Classic,true,Imported,€ 148.00,€ 454.40
Germany,86377249, Women's Long Sleeve Crop Top,Women,T-Shirts & Tanks,Fall,3,Clothing & Accessories,White,65% Polyester/35% Cotton,Crop,true,Imported,€ 128.86,€ 423.98
Germany,18003758,White  Women's Cropped Short Sleeve T-Shirt,Women,T-Shirts & Tanks,Fall,3,Clothing & Accessories,White,65% Polyester/35% Cotton,Crop,true,Imported,€ 100.24,€ 261.52
Germany,16030154,White  Women's Tank Top,Women,T-Shirts & Tanks,Fall,3,Clothing & Accessories,White,65% Polyester/35% Cotton,Crop,true,Imported,€ 43.44,€ 173.76
Germany,96035937, Women's Hometown Cropped Short Sleeve T-Shirt,Women,T-Shirts & Tanks,Spring,3,Clothing & Accessories,White,65% Polyester/35% Cotton,Crop,true,Imported,€ 21.28,€ 106.40
Germany,96036361, Women's Pocket Leggings,Women,Shorts & Pants,Spring,3,Clothing & Accessories,White,88% Polyester/12% Spandex,Activewear,true,Imported,€ 212.64,€ 382.08
Germany,98533365, 1/2 Zip Top,Women,Outerwear,Fall,3,Clothing & Accessories,White,91% Poyester/9% Spandex,Classic,true,Imported,€ 49.50,€ 148.50
Germany,84038892, Titans Women's Slim Fit Pants,Women,Shorts & Pants,Fall,3,Clothing & Accessories,White Camo,92% Polyester/8% Spandex,Activewear,true,Imported,€ 175.63,€ 364.56
Germany,88334900, Women's Short Sleeve T-Shirt,Women,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,White/Maroon,60% Cotton/40% Polyester,Classic,true,Imported,€ 192.78,€ 542.98
Germany,98756359, Women's Tank Top,Women,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Yellow Cab,100% Cotton,Classic,true,Imported,€ 197.96,€ 658.56
Germany,96124395, Women's Swing Tank Top,Women,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Yellow Cab,65% Polyester/35% Viscose,Classic,true,Imported,€ 60.48,€ 89.04
Germany,78786265,Otterbox Black Defender case w/ Hudson U Titans Primary Mark design - iPhone XS MAX,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",false,"",€ 251.82,€ 817.03
Germany,78786245,Otterbox Black Symmetry case w/ Hudson U Titans Primary Mark design - iPhone XR,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",false,"",€ 61.75,€ 61.75
Germany,78369266,OtterBox Defender Series case w/Hudson U Titans design for iPhone 8 & iPhone 7,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",false,"",€ 170.25,€ 558.11
Germany,78369260,OtterBox Defender Series case w/Hudson U Titans Stripes design for iPhone 8 & iPhone 7,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",false,"",€ 248.80,€ 998.20
Germany,78369250,OtterBox Symmetry Series case w/Hudson U Titans design for IPHONE 6/IPHONE 6S,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",false,"",€ 127.88,€ 482.54
Germany,78369284,OtterBox Symmetry Series case w/Hudson U Titans Step and Repeat design for iPhone 7/8 Plus,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",false,"",€ 264.38,€ 770.36
Germany,78369254,OtterBox Symmetry Series case w/Hudson U Titans Stripes design for IPHONE 6/IPHONE 6S,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",false,"",€ 200.80,€ 363.14
Germany,15262883,Fan Brander Black Apple Air Pod Leatherette case with Hudson U Titans Primary Mark design,Cell Phones,Phone Cases,DSV Direct Ship from Vendor,3,Electronics,"","","",false,"",€ 205.44,€ 514.34
Germany,93966548,OtterBox Black iPhone 11 Pro Max Symmetry case with Hudson U Titans Primary Mark design,Cell Phones,Phone Cases,DSV Direct Ship from Vendor,3,Electronics,"","","",false,"",€ 378.88,€ 824.30
Germany,34798669,OtterBox Black iPhone 11 Symmetry case with Hudson U Titans Primary Mark design,Cell Phones,Phone Cases,DSV Direct Ship from Vendor,3,Electronics,"","","",false,"",€ 197.23,€ 761.35
Germany,62745168,OtterBox Black iPhone 8/7 Plus Otter + Pop Symmetry case with Hudson U Titans Primary Mark design,Cell Phones,Phone Cases,DSV Direct Ship from Vendor,3,Electronics,"","","",false,"",€ 86.04,€ 86.04
Germany,86562284,OtterBox Black iPhone XR Otter + Pop Symmetry case with Hudson U Titans Primary Mark design,Cell Phones,Phone Cases,DSV Direct Ship from Vendor,3,Electronics,"","","",false,"",€ 77.64,€ 388.20
Germany,93523638,OtterBox Black iPhone XS/X Otter + Pop Symmetry case with Hudson U Titans Primary Mark design,Cell Phones,Phone Cases,DSV Direct Ship from Vendor,3,Electronics,"","","",false,"",€ 276.98,€ 653.48
Germany,78786257,Otterbox Black Defender case w/ Hudson U Titans Primary Mark design - iPhone XR,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 525.32,€ 1413.68
Germany,78786261,Otterbox Black Symmetry case w/ Hudson U Titans Primary Mark design - iPhone XS MAX,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 31.17,€ 31.17
Germany,78791074,Otterbox Black Symmetry case w/ Hudson U Titans Primary Step and Repeat design - iPhone XR,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 109.11,€ 494.59
Germany,78791078,Otterbox Black Symmetry case w/ Hudson U Titans Primary Step and Repeat design - iPhone XS MAX,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 141.49,€ 530.58
Germany,78786273,Otterbox Black Symmetry case w/ Hudson U Titans Primary w/ Stripes design - iPhone XR,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 264.37,€ 667.23
Germany,78786277,Otterbox Black Symmetry case w/ Hudson U Titans Primary w/ Stripes design - iPhone XS MAX,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 294.94,€ 1048.47
Germany,78786249,Otterbox Clear Symmetry case w/ Hudson U Titans Primary Mark design - iPhone XR,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 88.13,€ 440.65
Germany,78786263,Otterbox Clear Symmetry case w/ Hudson U Titans Primary Mark design - iPhone XS MAX,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 194.84,€ 445.42
Germany,78369278,OtterBox Defender Series case w/Hudson U Titans design for iPhone 8 Plus & iPhone 7 Plus,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 144.10,€ 144.10
Germany,78369280,OtterBox Defender Series case w/Hudson U Titans Step and Repeat design for iPhone 7/8 Plus,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 171.38,€ 440.69
Germany,78369282,OtterBox Defender Series case w/Hudson U Titans Stripes design for iPhone 8 Plus & iPhone 7 Plus,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 302.19,€ 820.52
Germany,78786271,Otterbox RealTree Defender case w/ Hudson U Titans Primary Mark design - iPhone XR,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 89.54,€ 179.08
Germany,78786267,Otterbox RealTree Defender case w/ Hudson U Titans Primary Mark design - iPhone XS MAX,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 204.67,€ 422.15
Germany,78369292,OtterBox Symmetry Series case w/Hudson U Titans design for iPhone X,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 215.79,€ 781.73
Germany,78369268,OtterBox Symmetry Series case w/Hudson U Titans Step and Repeat design for iPhone 8 & iPhone 7,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 136.87,€ 410.60
Germany,78369288,OtterBox Symmetry Series case w/Hudson U Titans Step and Repeat design for iPhone X,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 61.44,€ 184.32
Germany,78369286,OtterBox Symmetry Series case w/Hudson U Titans Stripes design for iPhone 7/8 Plus,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 175.06,€ 508.39
Germany,78369270,OtterBox Symmetry Series case w/Hudson U Titans Stripes design for iPhone 8 & iPhone 7,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 36.46,€ 36.46
Germany,78369290,OtterBox Symmetry Series case w/Hudson U Titans Stripes design for iPhone X,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 27.97,€ 55.94
Germany,74549180,Fan Brander Black Apple Air Pod Pro Leatherette case with Hudson U Titans Primary Mark design,Cell Phones,Phone Cases,DSV Direct Ship from Vendor,3,Electronics,"","","",true,"",€ 42.88,€ 214.40
Germany,36757271,OtterBox Black iPhone 11 Otter + Pop Symmetry case with Hudson U Titans Primary Mark design,Cell Phones,Phone Cases,DSV Direct Ship from Vendor,3,Electronics,"","","",true,"",€ 55.26,€ 55.26
Germany,33780024,OtterBox Black iPhone 11 Pro Max Otter + Pop Symmetry case with Hudson U Titans Primary Mark design,Cell Phones,Phone Cases,DSV Direct Ship from Vendor,3,Electronics,"","","",true,"",€ 154.59,€ 320.37
Germany,78039345,OtterBox Black iPhone 11 Pro Otter + Pop Symmetry case with Hudson U Titans Primary Mark design,Cell Phones,Phone Cases,DSV Direct Ship from Vendor,3,Electronics,"","","",true,"",€ 144.09,€ 432.27
Germany,62832390,OtterBox Black iPhone 11 Pro Symmetry case with Hudson U Titans Primary Mark design,Cell Phones,Phone Cases,DSV Direct Ship from Vendor,3,Electronics,"","","",true,"",€ 184.64,€ 672.62
Germany,46628751,OtterBox Black iPhone 8/7 Otter + Pop Symmetry case with Hudson U Titans Primary Mark design,Cell Phones,Phone Cases,DSV Direct Ship from Vendor,3,Electronics,"","","",true,"",€ 81.53,€ 235.00
Germany,90441187,OtterBox Black iPhone Xs Max Otter + Pop Symmetry case with Hudson U Titans Primary Mark design,Cell Phones,Phone Cases,DSV Direct Ship from Vendor,3,Electronics,"","","",true,"",€ 137.80,€ 275.60
Germany,79083404," 13"""" Leather Laptop Sleeve",Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,Imported,€ 290.00,€ 863.00
Germany,77218240, 6/6S/7 IPhone Case,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,Imported,€ 87.60,€ 288.00
Germany,79041369, 6/7/8 Slim Iphone Case,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,Imported,€ 112.00,€ 265.80
Germany,79041371, 6/7/8 Slim Iphone Case,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,Imported,€ 59.40,€ 205.60
Germany,91133489, iPhone 11 Pro Case,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,Imported,€ 97.80,€ 332.60
Germany,79041367, iPhone Case,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,Imported,€ 28.20,€ 112.80
Germany,92056185, Pop Socket,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,Imported,€ 48.89,€ 140.99
Germany,79041373, Titans 6/7/8 Slim Iphone Case,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,Imported,€ 125.00,€ 324.80
Germany,94178560, Wireless Ear Buds,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,"","","",true,Imported,€ 171.15,€ 570.15
Germany,92057039, Tuscany Card Holder,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,Black,"","",false,Made in USA,€ 57.83,€ 205.75
Germany,77864774, OtterBox iPhone 7/8 Plus Symmetry Series Case,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,Black,"","",true,Imported,€ 198.43,€ 599.48
Germany,77864778, OtterBox iPhone X Symmetry Series Case,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,Black,"","",true,Imported,€ 258.75,€ 996.03
Germany,77186193, Silicone Cell Phone Fan,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,Black,"","",true,Imported,€ 242.71,€ 756.00
Germany,78788368, Titans Silicone Card Wallet,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,Black,"","",true,Imported,€ 27.79,€ 86.04
Germany,77186195, Velour Cell Phone Cardholder,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,Burgundy,"","",true,Made in USA,€ 51.34,€ 148.96
Germany,77864780, OtterBox iPhone 7/8 Plus Symmetry Series Case,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,Clear,"","",true,Imported,€ 266.18,€ 816.53
Germany,98762780, Card Wallet,Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,Maroon,"","",true,Imported,€ 26.66,€ 58.19
Germany,78703703," Titans iPhone Case 6,7,8",Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,Natural Wood,"","",true,Made in USA,€ 78.48,€ 180.72
Germany,78703705," Titans iPhone Case 6,7,8+",Cell Phones,Phone Cases,Basic Non-Seasonal,3,Electronics,Natural Wood,"","",true,Made in USA,€ 117.72,€ 493.56
Germany,78786255,"Speck Black Smartshell case w/ Hudson U Titans Primary logo - MacBook Pro 15"""" w/ TB",Computer Accessories,Computer Accessories,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 269.55,€ 895.04
Germany,78786251,"Speck Clear Smartshell case w/ Hudson U Titans Primary logo - MacBook Pro 13""""",Computer Accessories,Computer Accessories,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 209.14,€ 1045.70
Germany,78786253,"Speck Clear Smartshell MacBook Pro 15"""" w/ TB w/ Hudson U Titans Primary Logo",Computer Accessories,Computer Accessories,Basic Non-Seasonal,3,Electronics,"","","",true,"",€ 403.35,€ 1286.69
Germany,78363392," 13"""" Laptop Sleeve",Computer Accessories,Computer Accessories,Basic Non-Seasonal,3,Electronics,Black,"","",false,Imported,€ 108.00,€ 463.20
Germany,78417845, MousePad,Computer Accessories,Computer Accessories,Basic Non-Seasonal,3,Electronics,Black,"","",true,Imported,€ 48.96,€ 141.12
Germany,78688410,"Hudson U 2-pc Carpeted Car Mats 17"""" x 27""""",Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",false,"",€ 70.80,€ 70.80
Germany,78688476,"Hudson U 2-pc Carpeted Car Mats 17"""" x 27""""",Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",false,"",€ 151.60,€ 428.80
Germany,78688444,"Hudson U 2-pc Utility Mat 14"""" x 17""""",Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",false,"",€ 33.90,€ 101.70
Germany,78688516,"Hudson U Deluxe Mat 21"""" x 27""""",Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",false,"",€ 195.80,€ 650.65
Germany,78688435,"Hudson U Utility Mat 14"""" x 17""""",Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",false,"",€ 81.44,€ 268.48
Germany,78688427,"Hudson U Vinyl Cargo Mat 31"""" x 31""""",Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",false,"",€ 112.50,€ 450.00
Germany,73280030, Emergency Roadside Kit,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",true,"",€ 265.50,€ 470.55
Germany,73422035, Magnet,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",true,Imported,€ 6.34,€ 6.34
Germany,72912095, 3 x 4 Magnet,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",true,Made in USA,€ 10.24,€ 34.65
Germany,77026540, Auto Emblem,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",true,Made in USA,€ 38.60,€ 157.14
Germany,77803156, Decal,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",true,Made in USA,€ 14.40,€ 39.28
Germany,72613106, Hologram Decal,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",true,Made in USA,€ 13.41,€ 34.47
Germany,78222226, License Plate,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",true,Made in USA,€ 161.52,€ 591.84
Germany,76238108, Removable Decal,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",true,Made in USA,€ 14.22,€ 56.10
Germany,78788384," Titans 6"""" Magnet",Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",true,Made in USA,€ 8.06,€ 16.12
Germany,57450886, Titans Decal,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",true,Made in USA,€ 46.71,€ 171.49
Germany,78150084, Titans Decal,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",true,Made in USA,€ 27.67,€ 122.82
Germany,72613104, Titans Hologram Stand Decal,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,"","","",true,Made in USA,€ 12.51,€ 46.29
Germany,69426681, Teardrop Keychain,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,Black,"","",true,Imported,€ 28.29,€ 88.55
Germany,70119897, Titans Thin Dome License Plate Frame,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,Chrome,"","",false,Made in USA,€ 68.00,€ 217.44
Germany,75528839, School of Business Licence Plate Frame,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,Chrome,"","",true,Imported,€ 30.08,€ 58.88
Germany,75361262, Schools of Engineering License Plate Frame,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,Chrome,"","",true,Imported,€ 39.20,€ 152.32
Germany,75361260, Teachers College License Plate Frame,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,Chrome,"","",true,Imported,€ 69.44,€ 237.12
Germany,75361258, The Honors College License Plate Frame,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,Chrome,"","",true,Imported,€ 72.16,€ 139.20
Germany,76057032, Dad License Plate Frame,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,Chrome,"","",true,Made in USA,€ 93.76,€ 285.12
Germany,76057030, Mom License Plate Frame,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,Chrome,"","",true,Made in USA,€ 33.12,€ 106.24
Germany,78333855, Titans Car Decal,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,Chrome,"","",true,Made in USA,€ 68.20,€ 182.60
Germany,72613102,1514C  Alumni License Plate Frame,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,Chrome,"","",true,Made in USA,€ 162.12,€ 560.28
Germany,57450702,1514D  License Plate Frame,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,Chrome,"","",true,Made in USA,€ 59.52,€ 80.64
Germany,98765721, Decal,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,Clear,"","",false,Made in USA,€ 37.39,€ 133.99
Germany,76238086, Alumni Decal,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,Clear,"","",true,Made in USA,€ 17.79,€ 45.59
Germany,57450910, Alumni Titans Atlas Cling Decal,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,Clear,"","",true,Made in USA,€ 14.26,€ 41.84
Germany,76641446, Alumni Titans Decal,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,Clear,"","",true,Made in USA,€ 34.05,€ 128.42
Germany,57450902, Atlas Titans Cling Decal,Auto Accessories,,Basic Non-Seasonal,3,Gifts & Collectibles,Clear,"","",true,Made in USA,€ 5.14,€ 10.28
